hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
0, 2.44200, -463924, -273538, -463924, -273538, -463924, -273538, 0, 0
0, 2.44300, -461544, -272934, -461544, -272934, -461544, -272934, 0, 0
0, 2.44400, -459169, -272336, -459169, -272336, -459169, -272336, 0, 0
0, 2.44500, -456798, -271743, -456798, -271743, -456798, -271743, 0, 0
0, 2.44600, -454431, -271156, -454431, -271156, -454431, -271156, 0, 0
0, 2.44700, -452070, -270575, -452070, -270575, -452070, -270575, 0, 0
0, 2.44800, -449714, -269999, -449714, -269999, -449714, -269999, 0, 0
0, 2.44900, -447363, -269429, -447363, -269429, -447363, -269429, 0, 0
0, 2.45000, -445017, -268864, -445017, -268864, -445017, -268864, 0, 0
0, 2.45100, -442678, -268305, -442678, -268305, -442678, -268305, 0, 0
0, 2.45200, -440344, -267752, -440344, -267752, -440344, -267752, 0, 0
0, 2.45300, -438016, -267204, -438016, -267204, -438016, -267204, 0, 0
0, 2.45400, -435695, -266662, -435695, -266662, -435695, -266662, 0, 0
0, 2.45500, -433381, -266125, -433381, -266125, -433381, -266125, 0, 0
0, 2.45600, -431074, -265594, -431074, -265594, -431074, -265594, 0, 0
0, 2.45700, -428773, -265068, -428773, -265068, -428773, -265068, 0, 0
0, 2.45800, -426480, -264548, -426480, -264548, -426480, -264548, 0, 0
0, 2.45900, -424194, -264034, -424194, -264034, -424194, -264034, 0, 0
0, 2.46000, -421916, -263525, -421916, -263525, -421916, -263525, 0, 0
0, 2.46100, -419646, -263021, -419646, -263021, -419646, -263021, 0, 0
0, 2.46200, -417384, -262523, -417384, -262523, -417384, -262523, 0, 0
0, 2.46300, -415131, -262030, -415131, -262030, -415131, -262030, 0, 0
0, 2.46400, -412886, -261543, -412886, -261543, -412886, -261543, 0, 0
0, 2.46500, -410650, -261061, -410650, -261061, -410650, -261061, 0, 0
0, 2.46600, -408422, -260585, -408422, -260585, -408422, -260585, 0, 0
0, 2.46700, -406204, -260114, -406204, -260114, -406204, -260114, 0, 0
0, 2.46800, -403996, -259649, -403996, -259649, -403996, -259649, 0, 0
0, 2.46900, -401797, -259189, -401797, -259188, -401797, -259188, 0, 0
0, 2.47000, -399608, -258734, -399608, -258734, -399608, -258734, 0, 0
0, 2.47100, -397428, -258284, -397428, -258284, -397428, -258284, 0, 0
0, 2.47200, -395259, -257840, -395259, -257840, -395259, -257840, 0, 0
0, 2.47300, -393101, -257401, -393101, -257401, -393101, -257401, 0, 0
0, 2.47400, -390953, -256967, -390953, -256967, -390953, -256967, 0, 0
0, 2.47500, -388816, -256539, -388816, -256539, -388816, -256539, 0, 0
0, 2.47600, -386690, -256116, -386690, -256116, -386690, -256116, 0, 0
0, 2.47700, -384575, -255698, -384575, -255698, -384575, -255698, 0, 0
0, 2.47800, -382472, -255285, -382472, -255285, -382472, -255285, 0, 0
0, 2.47900, -380380, -254877, -380380, -254877, -380380, -254877, 0, 0
0, 2.48000, -378300, -254475, -378300, -254475, -378300, -254475, 0, 0
0, 2.48100, -376232, -254077, -376232, -254077, -376232, -254077, 0, 0
0, 2.48200, -374176, -253685, -374176, -253685, -374176, -253685, 0, 0
0, 2.48300, -372133, -253298, -372133, -253298, -372133, -253298, 0, 0
0, 2.48400, -370102, -252916, -370102, -252916, -370102, -252916, 0, 0
0, 2.48500, -368084, -252538, -368084, -252538, -368084, -252538, 0, 0
0, 2.48600, -366079, -252166, -366079, -252166, -366079, -252166, 0, 0
0, 2.48700, -364088, -251799, -364088, -251799, -364088, -251799, 0, 0
0, 2.48800, -362109, -251437, -362109, -251437, -362109, -251437, 0, 0
0, 2.48900, -360144, -251079, -360144, -251079, -360144, -251079, 0, 0
0, 2.49000, -358193, -250727, -358193, -250727, -358193, -250727, 0, 0
0, 2.49100, -356256, -250379, -356256, -250379, -356256, -250379, 0, 0
0, 2.49200, -354333, -250036, -354333, -250036, -354333, -250036, 0, 0
0, 2.49300, -352424, -249698, -352424, -249698, -352424, -249698, 0, 0
0, 2.49400, -350529, -249365, -350529, -249365, -350529, -249365, 0, 0
0, 2.49500, -348649, -249036, -348649, -249036, -348649, -249036, 0, 0
0, 2.49600, -346784, -248713, -346784, -248713, -346784, -248713, 0, 0
0, 2.49700, -344934, -248394, -344934, -248394, -344934, -248394, 0, 0
0, 2.49800, -343099, -248079, -343099, -248079, -343099, -248079, 0, 0
0, 2.49900, -341279, -247769, -341279, -247769, -341279, -247769, 0, 0
0, 2.50000, -339475, -247464, -339475, -247464, -339475, -247464, 0, 0
0, 2.50100, -337686, -247163, -337686, -247163, -337686, -247163, 0, 0
0, 2.50200, -335914, -246867, -335914, -246867, -335914, -246867, 0, 0
0, 2.50300, -334157, -246576, -334157, -246576, -334157, -246576, 0, 0
0, 2.50400, -332416, -246289, -332416, -246289, -332416, -246289, 0, 0
0, 2.50500, -330692, -246006, -330692, -246006, -330692, -246006, 0, 0
0, 2.50600, -328984, -245728, -328984, -245728, -328984, -245728, 0, 0
0, 2.50700, -327292, -245454, -327292, -245454, -327292, -245454, 0, 0
0, 2.50800, -325618, -245185, -325618, -245185, -325618, -245185, 0, 0
0, 2.50900, -323960, -244920, -323960, -244920, -323960, -244920, 0, 0
0, 2.51000, -322319, -244659, -322319, -244659, -322319, -244659, 0, 0
0, 2.51100, -320696, -244402, -320696, -244402, -320696, -244402, 0, 0
0, 2.51200, -319090, -244150, -319090, -244150, -319090, -244150, 0, 0
0, 2.51300, -317501, -243902, -317501, -243902, -317501, -243902, 0, 0
0, 2.51400, -315930, -243658, -315930, -243658, -315930, -243658, 0, 0
0, 2.51500, -314377, -243419, -314377, -243419, -314377, -243419, 0, 0
0, 2.51600, -312842, -243183, -312842, -243183, -312842, -243183, 0, 0
0, 2.51700, -311325, -242952, -311325, -242952, -311325, -242952, 0, 0
0, 2.51800, -309826, -242724, -309826, -242724, -309826, -242724, 0, 0
0, 2.51900, -308346, -242501, -308346, -242501, -308346, -242501, 0, 0
0, 2.52000, -306884, -242282, -306884, -242282, -306884, -242282, 0, 0
0, 2.52100, -305440, -242066, -305440, -242066, -305440, -242066, 0, 0
0, 2.52200, -304016, -241855, -304016, -241855, -304016, -241855, 0, 0
0, 2.52300, -302610, -241648, -302610, -241648, -302610, -241648, 0, 0
0, 2.52400, -301223, -241444, -301223, -241444, -301223, -241444, 0, 0
0, 2.52500, -299855, -241244, -299855, -241244, -299855, -241244, 0, 0
0, 2.52600, -298507, -241048, -298507, -241048, -298507, -241048, 0, 0
0, 2.52700, -297178, -240856, -297178, -240856, -297178, -240856, 0, 0
0, 2.52800, -295869, -240668, -295869, -240668, -295869, -240668, 0, 0
0, 2.52900, -294579, -240484, -294579, -240484, -294579, -240484, 0, 0
0, 2.53000, -293309, -240303, -293309, -240303, -293309, -240303, 0, 0
0, 2.53100, -292058, -240126, -292058, -240126, -292058, -240126, 0, 0
0, 2.53200, -290828, -239952, -290828, -239952, -290828, -239952, 0, 0
0, 2.53300, -289618, -239783, -289618, -239783, -289618, -239783, 0, 0
0, 2.53400, -288428, -239617, -288428, -239617, -288428, -239617, 0, 0
0, 2.53500, -287258, -239454, -287258, -239454, -287258, -239454, 0, 0
0, 2.53600, -286108, -239295, -286108, -239295, -286108, -239295, 0, 0
0, 2.53700, -284979, -239140, -284979, -239140, -284979, -239140, 0, 0
0, 2.53800, -283871, -238988, -283871, -238988, -283871, -238988, 0, 0
0, 2.53900, -282783, -238839, -282783, -238839, -282783, -238839, 0, 0
0, 2.54000, -281716, -238694, -281716, -238694, -281716, -238694, 0, 0
0, 2.54100, -280670, -238553, -280670, -238553, -280670, -238553, 0, 0
0, 2.54200, -279645, -238415, -279645, -238415, -279645, -238415, 0, 0
0, 2.54300, -278641, -238280, -278641, -238280, -278641, -238280, 0, 0
0, 2.54400, -277658, -238149, -277658, -238149, -277658, -238149, 0, 0
0, 2.54500, -276697, -238021, -276697, -238021, -276697, -238021, 0, 0
0, 2.54600, -275757, -237896, -275757, -237896, -275757, -237896, 0, 0
0, 2.54700, -274838, -237775, -274838, -237775, -274838, -237775, 0, 0
0, 2.54800, -273940, -237657, -273940, -237657, -273940, -237657, 0, 0
0, 2.54900, -273064, -237542, -273064, -237542, -273064, -237542, 0, 0
0, 2.55000, -272210, -237430, -272210, -237430, -272210, -237430, 0, 0
0, 2.55100, -271378, -237322, -271378, -237322, -271378, -237322, 0, 0
0, 2.55200, -270567, -237217, -270567, -237217, -270567, -237217, 0, 0
0, 2.55300, -269778, -237115, -269778, -237115, -269778, -237115, 0, 0
0, 2.55400, -269011, -237016, -269011, -237016, -269011, -237016, 0, 0
0, 2.55500, -268266, -236920, -268266, -236920, -268266, -236920, 0, 0
0, 2.55600, -267543, -236827, -267543, -236827, -267543, -236827, 0, 0
0, 2.55700, -266842, -236738, -266842, -236738, -266842, -236738, 0, 0
0, 2.55800, -266164, -236651, -266164, -236651, -266164, -236651, 0, 0
0, 2.55900, -265508, -236568, -265508, -236568, -265508, -236568, 0, 0
0, 2.56000, -264873, -236488, -264873, -236488, -264873, -236488, 0, 0
0, 2.56100, -264262, -236411, -264262, -236411, -264262, -236411, 0, 0
0, 2.56200, -263672, -236336, -263672, -236336, -263672, -236336, 0, 0
0, 2.56300, -263106, -236265, -263106, -236265, -263106, -236265, 0, 0
0, 2.56400, -262561, -236197, -262561, -236197, -262561, -236197, 0, 0
0, 2.56500, -262040, -236132, -262040, -236132, -262040, -236132, 0, 0
0, 2.56600, -261540, -236069, -261540, -236069, -261540, -236069, 0, 0
0, 2.56700, -261064, -236010, -261064, -236010, -261064, -236010, 0, 0
0, 2.56800, -260610, -235953, -260610, -235953, -260610, -235953, 0, 0
0, 2.56900, -260179, -235900, -260179, -235900, -260179, -235900, 0, 0
0, 2.57000, -259770, -235849, -259770, -235849, -259770, -235849, 0, 0
0, 2.57100, -259385, -235802, -259385, -235802, -259385, -235802, 0, 0
0, 2.57200, -259022, -235757, -259022, -235757, -259022, -235757, 0, 0
0, 2.57300, -258682, -235715, -258682, -235715, -258682, -235715, 0, 0
0, 2.57400, -258365, -235676, -258365, -235676, -258365, -235676, 0, 0
0, 2.57500, -258071, -235640, -258071, -235640, -258071, -235640, 0, 0
0, 2.57600, -257800, -235606, -257800, -235606, -257800, -235606, 0, 0
0, 2.57700, -257552, -235576, -257552, -235576, -257552, -235576, 0, 0
0, 2.57800, -257327, -235548, -257327, -235548, -257327, -235548, 0, 0
0, 2.57900, -257124, -235524, -257124, -235524, -257124, -235524, 0, 0
0, 2.58000, -256945, -235502, -256945, -235502, -256945, -235502, 0, 0
0, 2.58100, -256789, -235483, -256789, -235483, -256789, -235483, 0, 0
0, 2.58200, -256656, -235466, -256656, -235466, -256656, -235466, 0, 0
0, 2.58300, -256546, -235453, -256546, -235453, -256546, -235453, 0, 0
0, 2.58400, -256459, -235442, -256459, -235442, -256459, -235442, 0, 0
0, 2.58500, -256395, -235435, -256395, -235435, -256395, -235435, 0, 0
0, 2.58600, -256354, -235430, -256354, -235430, -256354, -235430, 0, 0
0, 2.58700, -256337, -235427, -256337, -235427, -256337, -235427, 0, 0
0, 2.58800, -256342, -235428, -256342, -235428, -256342, -235428, 0, 0
0, 2.58900, -256371, -235432, -256371, -235432, -256371, -235432, 0, 0
0, 2.59000, -256422, -235438, -256422, -235438, -256422, -235438, 0, 0
0, 2.59100, -256497, -235447, -256497, -235447, -256497, -235447, 0, 0
0, 2.59200, -256595, -235459, -256595, -235459, -256595, -235459, 0, 0
0, 2.59300, -256715, -235474, -256715, -235474, -256715, -235474, 0, 0
0, 2.59400, -256859, -235491, -256859, -235491, -256859, -235491, 0, 0
0, 2.59500, -257026, -235512, -257026, -235512, -257026, -235512, 0, 0
0, 2.59600, -257216, -235535, -257216, -235535, -257216, -235535, 0, 0
0, 2.59700, -257429, -235561, -257429, -235561, -257429, -235561, 0, 0
0, 2.59800, -257665, -235590, -257665, -235590, -257665, -235590, 0, 0
0, 2.59900, -257924, -235622, -257924, -235622, -257924, -235622, 0, 0
0, 2.60000, -258206, -235656, -258206, -235656, -258206, -235656, 0, 0
0, 2.60100, -258511, -235694, -258511, -235694, -258511, -235694, 0, 0
0, 2.60200, -258838, -235734, -258838, -235734, -258838, -235734, 0, 0
0, 2.60300, -259189, -235777, -259189, -235777, -259189, -235777, 0, 0
0, 2.60400, -259562, -235824, -259562, -235824, -259562, -235824, 0, 0
0, 2.60500, -259959, -235873, -259959, -235873, -259959, -235873, 0, 0
0, 2.60600, -260378, -235925, -260378, -235925, -260378, -235925, 0, 0
0, 2.60700, -260819, -235979, -260819, -235979, -260819, -235979, 0, 0
0, 2.60800, -261284, -236037, -261284, -236037, -261284, -236037, 0, 0
0, 2.60900, -261771, -236098, -261771, -236098, -261771, -236098, 0, 0
0, 2.61000, -262281, -236162, -262281, -236162, -262281, -236162, 0, 0
0, 2.61100, -262813, -236228, -262813, -236228, -262813, -236228, 0, 0
0, 2.61200, -263368, -236298, -263368, -236298, -263368, -236298, 0, 0
0, 2.61300, -263945, -236371, -263945, -236371, -263945, -236371, 0, 0
0, 2.61400, -264545, -236446, -264545, -236446, -264545, -236446, 0, 0
0, 2.61500, -265167, -236525, -265167, -236525, -265167, -236525, 0, 0
0, 2.61600, -265812, -236607, -265812, -236607, -265812, -236607, 0, 0
0, 2.61700, -266478, -236691, -266478, -236691, -266478, -236691, 0, 0
0, 2.61800, -267167, -236779, -267167, -236779, -267167, -236779, 0, 0
0, 2.61900, -267878, -236870, -267878, -236870, -267878, -236870, 0, 0
0, 2.62000, -268612, -236964, -268612, -236964, -268612, -236964, 0, 0
0, 2.62100, -269367, -237062, -269367, -237062, -269367, -237062, 0, 0
0, 2.62200, -270144, -237162, -270144, -237162, -270144, -237162, 0, 0
0, 2.62300, -270943, -237265, -270943, -237265, -270943, -237265, 0, 0
0, 2.62400, -271764, -237372, -271764, -237372, -271764, -237372, 0, 0
0, 2.62500, -272607, -237482, -272607, -237482, -272607, -237482, 0, 0
0, 2.62600, -273471, -237595, -273471, -237595, -273471, -237595, 0, 0
0, 2.62700, -274357, -237711, -274357, -237711, -274357, -237711, 0, 0
0, 2.62800, -275265, -237831, -275265, -237831, -275265, -237831, 0, 0
0, 2.62900, -276194, -237954, -276194, -237954, -276194, -237954, 0, 0
0, 2.63000, -277144, -238080, -277144, -238080, -277144, -238080, 0, 0
0, 2.63100, -278115, -238210, -278115, -238210, -278115, -238210, 0, 0
0, 2.63200, -279108, -238343, -279108, -238343, -279108, -238343, 0, 0
0, 2.63300, -280122, -238479, -280122, -238479, -280122, -238479, 0, 0
0, 2.63400, -281157, -238619, -281157, -238619, -281157, -238619, 0, 0
0, 2.63500, -282213, -238762, -282213, -238762, -282213, -238762, 0, 0
0, 2.63600, -283289, -238908, -283289, -238908, -283289, -238908, 0, 0
0, 2.63700, -284387, -239058, -284387, -239058, -284387, -239058, 0, 0
0, 2.63800, -285505, -239212, -285505, -239212, -285505, -239212, 0, 0
0, 2.63900, -286643, -239369, -286643, -239369, -286643, -239369, 0, 0
0, 2.64000, -287802, -239530, -287802, -239530, -287802, -239530, 0, 0
0, 2.64100, -288982, -239694, -288982, -239694, -288982, -239694, 0, 0
0, 2.64200, -290181, -239862, -290181, -239862, -290181, -239862, 0, 0
0, 2.64300, -291401, -240033, -291401, -240033, -291401, -240033, 0, 0
0, 2.64400, -292640, -240208, -292640, -240208, -292640, -240208, 0, 0
0, 2.64500, -293900, -240387, -293900, -240387, -293900, -240387, 0, 0
0, 2.64600, -295179, -240570, -295179, -240570, -295179, -240570, 0, 0
0, 2.64700, -296479, -240756, -296479, -240756, -296479, -240756, 0, 0
0, 2.64800, -297797, -240946, -297797, -240946, -297797, -240946, 0, 0
0, 2.64900, -299135, -241140, -299135, -241140, -299135, -241140, 0, 0
0, 2.65000, -300493, -241337, -300493, -241337, -300493, -241337, 0, 0
0, 2.65100, -301869, -241539, -301869, -241539, -301869, -241539, 0, 0
0, 2.65200, -303265, -241744, -303265, -241744, -303265, -241744, 0, 0
0, 2.65300, -304679, -241953, -304679, -241953, -304679, -241953, 0, 0
0, 2.65400, -306113, -242167, -306113, -242167, -306113, -242167, 0, 0
0, 2.65500, -307565, -242384, -307565, -242384, -307565, -242384, 0, 0
0, 2.65600, -309036, -242605, -309036, -242605, -309036, -242605, 0, 0
0, 2.65700, -310525, -242830, -310525, -242830, -310525, -242830, 0, 0
0, 2.65800, -312032, -243059, -312032, -243059, -312032, -243059, 0, 0
0, 2.65900, -313558, -243293, -313558, -243293, -313558, -243293, 0, 0
0, 2.66000, -315101, -243530, -315101, -243530, -315101, -243530, 0, 0
0, 2.66100, -316663, -243772, -316663, -243772, -316663, -243772, 0, 0
0, 2.66200, -318242, -244018, -318242, -244018, -318242, -244018, 0, 0
0, 2.66300, -319839, -244268, -319839, -244268, -319839, -244268, 0, 0
0, 2.66400, -321453, -244522, -321453, -244522, -321453, -244522, 0, 0
0, 2.66500, -323084, -244780, -323084, -244780, -323084, -244780, 0, 0
0, 2.66600, -324733, -245043, -324733, -245043, -324733, -245043, 0, 0
0, 2.66700, -326399, -245310, -326399, -245310, -326399, -245310, 0, 0
0, 2.66800, -328081, -245582, -328081, -245582, -328081, -245582, 0, 0
0, 2.66900, -329780, -245857, -329780, -245857, -329780, -245857, 0, 0
0, 2.67000, -331496, -246138, -331496, -246138, -331496, -246138, 0, 0
0, 2.67100, -333228, -246422, -333228, -246422, -333228, -246422, 0, 0
0, 2.67200, -334976, -246712, -334976, -246712, -334976, -246712, 0, 0
0, 2.67300, -336741, -247005, -336741, -247005, -336741, -247005, 0, 0
0, 2.67400, -338521, -247303, -338521, -247303, -338521, -247303, 0, 0
0, 2.67500, -340317, -247606, -340317, -247606, -340317, -247606, 0, 0
0, 2.67600, -342128, -247914, -342128, -247914, -342128, -247914, 0, 0
0, 2.67700, -343955, -248226, -343955, -248226, -343955, -248226, 0, 0
0, 2.67800, -345797, -248542, -345797, -248542, -345797, -248542, 0, 0
0, 2.67900, -347654, -248863, -347654, -248863, -347654, -248863, 0, 0
0, 2.68000, -349526, -249189, -349526, -249189, -349526, -249189, 0, 0
0, 2.68100, -351413, -249520, -351413, -249520, -351413, -249520, 0, 0
0, 2.68200, -353315, -249856, -353315, -249856, -353315, -249856, 0, 0
0, 2.68300, -355230, -250196, -355230, -250196, -355230, -250196, 0, 0
0, 2.68400, -357160, -250541, -357160, -250541, -357160, -250541, 0, 0
0, 2.68500, -359104, -250891, -359104, -250891, -359104, -250891, 0, 0
0, 2.68600, -361061, -251246, -361061, -251246, -361061, -251246, 0, 0
0, 2.68700, -363033, -251605, -363033, -251605, -363033, -251605, 0, 0
0, 2.68800, -365017, -251970, -365017, -251970, -365017, -251970, 0, 0
0, 2.68900, -367015, -252340, -367015, -252340, -367015, -252340, 0, 0
0, 2.69000, -369026, -252714, -369026, -252714, -369026, -252714, 0, 0
0, 2.69100, -371050, -253094, -371050, -253094, -371050, -253094, 0, 0
0, 2.69200, -373087, -253478, -373087, -253478, -373087, -253478, 0, 0
0, 2.69300, -375136, -253868, -375136, -253868, -375136, -253868, 0, 0
0, 2.69400, -377197, -254263, -377197, -254263, -377197, -254263, 0, 0
0, 2.69500, -379271, -254662, -379271, -254662, -379271, -254662, 0, 0
0, 2.69600, -381356, -255067, -381356, -255067, -381356, -255067, 0, 0
0, 2.69700, -383454, -255477, -383454, -255477, -383454, -255477, 0, 0
0, 2.69800, -385562, -255893, -385562, -255893, -385562, -255893, 0, 0
0, 2.69900, -387683, -256313, -387683, -256313, -387683, -256313, 0, 0
0, 2.70000, -389814, -256739, -389814, -256739, -389814, -256739, 0, 0
0, 2.70100, -391956, -257169, -391956, -257169, -391956, -257169, 0, 0
0, 2.70200, -394109, -257606, -394109, -257606, -394109, -257606, 0, 0
0, 2.70300, -396272, -258047, -396272, -258047, -396272, -258047, 0, 0
0, 2.70400, -398446, -258494, -398446, -258494, -398446, -258494, 0, 0
0, 2.70500, -400630, -258946, -400630, -258946, -400630, -258946, 0, 0
0, 2.70600, -402824, -259403, -402824, -259403, -402824, -259403, 0, 0
0, 2.70700, -405027, -259866, -405027, -259866, -405027, -259866, 0, 0
0, 2.70800, -407240, -260334, -407240, -260334, -407240, -260334, 0, 0
0, 2.70900, -409463, -260807, -409463, -260807, -409463, -260807, 0, 0
0, 2.71000, -411694, -261286, -411694, -261286, -411694, -261286, 0, 0
0, 2.71100, -413934, -261770, -413934, -261770, -413934, -261770, 0, 0
0, 2.71200, -416184, -262260, -416184, -262260, -416184, -262260, 0, 0
0, 2.71300, -418441, -262755, -418441, -262755, -418441, -262755, 0, 0
0, 2.71400, -420707, -263256, -420707, -263256, -420707, -263256, 0, 0
0, 2.71500, -422980, -263762, -422980, -263762, -422980, -263762, 0, 0
0, 2.71600, -425262, -264274, -425262, -264274, -425262, -264274, 0, 0
0, 2.71700, -427551, -264791, -427551, -264791, -427551, -264791, 0, 0
0, 2.71800, -429848, -265313, -429848, -265313, -429848, -265313, 0, 0
0, 2.71900, -432152, -265842, -432152, -265842, -432152, -265842, 0, 0
0, 2.72000, -434462, -266375, -434462, -266375, -434462, -266375, 0, 0
0, 2.72100, -436780, -266915, -436780, -266915, -436780, -266915, 0, 0
0, 2.72200, -439104, -267460, -439104, -267460, -439104, -267460, 0, 0
0, 2.72300, -441434, -268010, -441434, -268010, -441434, -268010, 0, 0
0, 2.72400, -443771, -268566, -443771, -268566, -443771, -268566, 0, 0
0, 2.72500, -446113, -269128, -446113, -269128, -446113, -269128, 0, 0
0, 2.72600, -448461, -269695, -448461, -269695, -448461, -269695, 0, 0
0, 2.72700, -450815, -270268, -450815, -270268, -450815, -270268, 0, 0
0, 2.72800, -453173, -270846, -453173, -270846, -453173, -270846, 0, 0
0, 2.72900, -455537, -271430, -455537, -271430, -455537, -271430, 0, 0
0, 2.73000, -457906, -272020, -457906, -272020, -457906, -272020, 0, 0
0, 2.73100, -460279, -272615, -460279, -272615, -460279, -272615, 0, 0
0, 2.73200, -462656, -273216, -462656, -273216, -462656, -273216, 0, 0
0, 2.73300, -465038, -273822, -465038, -273822, -465038, -273822, 0, 0
0, 2.73400, -467423, -274434, -467423, -274434, -467423, -274434, 0, 0
0, 2.73500, -469813, -275052, -469813, -275052, -469813, -275052, 0, 0
0, 2.73600, -472205, -275676, -472205, -275676, -472205, -275676, 0, 0
0, 2.73700, -474601, -276305, -474601, -276305, -474601, -276305, 0, 0
0, 2.73800, -477000, -276939, -477000, -276939, -477000, -276939, 0, 0
0, 2.73900, -479402, -277580, -479402, -277580, -479402, -277580, 0, 0
0, 2.74000, -481807, -278226, -481807, -278226, -481807, -278226, 0, 0
0, 2.74100, -484213, -278877, -484213, -278877, -484213, -278877, 0, 0
0, 2.74200, -486622, -279534, -486622, -279534, -486622, -279534, 0, 0
0, 2.74300, -489033, -280197, -489033, -280197, -489033, -280197, 0, 0
0, 2.74400, -491446, -280865, -491446, -280865, -491446, -280865, 0, 0
0, 2.74500, -493860, -281539, -493860, -281539, -493860, -281539, 0, 0
0, 2.74600, -496276, -282219, -496276, -282219, -496276, -282219, 0, 0
0, 2.74700, -498693, -282904, -498693, -282904, -498693, -282904, 0, 0
0, 2.74800, -501110, -283595, -501110, -283595, -501110, -283595, 0, 0
0, 2.74900, -503528, -284291, -503528, -284291, -503528, -284291, 0, 0
0, 2.75000, -505947, -284993, -505947, -284993, -505947, -284993, 0, 0
0, 2.75100, -508366, -285700, -508366, -285700, -508366, -285700, 0, 0
0, 2.75200, -510784, -286413, -510784, -286413, -510784, -286413, 0, 0
0, 2.75300, -513203, -287131, -513203, -287131, -513203, -287131, 0, 0
0, 2.75400, -515621, -287855, -515621, -287855, -515621, -287855, 0, 0
0, 2.75500, -518039, -288585, -518039, -288585, -518039, -288585, 0, 0
0, 2.75600, -520455, -289319, -520455, -289319, -520455, -289319, 0, 0
0, 2.75700, -522871, -290060, -522871, -290060, -522871, -290060, 0, 0
0, 2.75800, -525286, -290805, -525286, -290805, -525286, -290805, 0, 0
0, 2.75900, -527699, -291557, -527699, -291557, -527699, -291557, 0, 0
0, 2.76000, -530110, -292313, -530110, -292313, -530110, -292313, 0, 0
0, 2.76100, -532519, -293075, -532519, -293075, -532519, -293075, 0, 0
0, 2.76200, -534927, -293842, -534927, -293842, -534927, -293842, 0, 0
0, 2.76300, -537332, -294615, -537332, -294615, -537332, -294615, 0, 0
0, 2.76400, -539734, -295393, -539734, -295393, -539734, -295393, 0, 0
0, 2.76500, -542134, -296176, -542134, -296176, -542134, -296176, 0, 0
0, 2.76600, -544531, -296965, -544531, -296965, -544531, -296965, 0, 0
0, 2.76700, -546925, -297759, -546925, -297759, -546925, -297759, 0, 0
0, 2.76800, -549315, -298558, -549315, -298558, -549315, -298558, 0, 0
0, 2.76900, -551703, -299362, -551703, -299362, -551703, -299362, 0, 0
0, 2.77000, -554086, -300171, -554086, -300171, -554086, -300171, 0, 0
0, 2.77100, -556465, -300986, -556465, -300986, -556465, -300986, 0, 0
0, 2.77200, -558841, -301806, -558841, -301806, -558841, -301806, 0, 0
0, 2.77300, -561212, -302631, -561212, -302631, -561212, -302631, 0, 0
0, 2.77400, -563579, -303460, -563579, -303460, -563579, -303460, 0, 0
0, 2.77500, -565941, -304295, -565941, -304295, -565941, -304295, 0, 0
0, 2.77600, -568298, -305135, -568298, -305135, -568298, -305135, 0, 0
0, 2.77700, -570650, -305980, -570650, -305980, -570650, -305980, 0, 0
0, 2.77800, -572997, -306830, -572997, -306830, -572997, -306830, 0, 0
0, 2.77900, -575338, -307685, -575338, -307685, -575338, -307685, 0, 0
0, 2.78000, -577674, -308544, -577674, -308544, -577674, -308544, 0, 0
0, 2.78100, -580004, -309409, -580004, -309409, -580004, -309409, 0, 0
0, 2.78200, -582328, -310278, -582328, -310278, -582328, -310278, 0, 0
0, 2.78300, -584646, -311152, -584646, -311152, -584646, -311152, 0, 0
0, 2.78400, -586958, -312031, -586958, -312031, -586958, -312031, 0, 0
0, 2.78500, -589263, -312915, -589263, -312915, -589263, -312915, 0, 0
0, 2.78600, -591562, -313803, -591562, -313803, -591562, -313803, 0, 0
0, 2.78700, -593853, -314696, -593853, -314696, -593853, -314696, 0, 0
0, 2.78800, -596138, -315593, -596138, -315593, -596138, -315593, 0, 0
0, 2.78900, -598416, -316495, -598416, -316495, -598416, -316495, 0, 0
0, 2.79000, -600686, -317402, -600686, -317402, -600686, -317402, 0, 0
0, 2.79100, -602948, -318313, -602948, -318313, -602948, -318313, 0, 0
0, 2.79200, -605204, -319228, -605204, -319228, -605204, -319228, 0, 0
0, 2.79300, -607451, -320148, -607451, -320148, -607451, -320148, 0, 0
0, 2.79400, -609690, -321072, -609690, -321072, -609690, -321072, 0, 0
0, 2.79500, -611921, -322001, -611921, -322001, -611921, -322001, 0, 0
0, 2.79600, -614144, -322934, -614144, -322934, -614144, -322934, 0, 0
0, 2.79700, -616358, -323871, -616358, -323871, -616358, -323871, 0, 0
0, 2.79800, -618564, -324812, -618564, -324812, -618564, -324812, 0, 0
0, 2.79900, -620761, -325757, -620761, -325757, -620761, -325757, 0, 0
0, 2.80000, -622949, -326707, -622949, -326707, -622949, -326707, 0, 0
0, 2.80100, -625128, -327660, -625128, -327660, -625128, -327660, 0, 0
0, 2.80200, -627297, -328618, -627297, -328618, -627297, -328618, 0, 0
0, 2.80300, -629458, -329579, -629458, -329579, -629458, -329579, 0, 0
0, 2.80400, -631609, -330545, -631609, -330545, -631609, -330545, 0, 0
0, 2.80500, -633750, -331514, -633750, -331514, -633750, -331514, 0, 0
0, 2.80600, -635881, -332487, -635881, -332487, -635881, -332487, 0, 0
0, 2.80700, -638003, -333464, -638003, -333464, -638003, -333464, 0, 0
