hour, t(sec), P1 (kW), P2 (kW), P3 (kW)
2035, 0.00000, 940.502, 764.702, 903.484
2036, 0.00000, 1023.75, 834.109, 959.178
2037, 0.00000, 945.669, 776.619, 911.444
2038, 0.00000, 915.264, 755.835, 862.241
2039, 0.00000, 822.823, 691.007, 785.168
2040, 0.00000, 820.368, 678.074, 765.291
2041, 0.00000, 783.446, 661.76, 732.878
2042, 0.00000, 748.539, 640.395, 712.732
2043, 0.00000, 739.891, 642.31, 709.515
2044, 0.00000, 722.721, 629.883, 683.912
2045, 0.00000, 750.897, 646.497, 722.382
2046, 0.00000, 802.443, 700.741, 776.102
2047, 0.00000, 830.043, 711.39, 811.038
2048, 0.00000, 869.577, 726.429, 820.515
2049, 0.00000, 899.855, 761.022, 857.384
2050, 0.00000, 942.174, 786.936, 879.818
2051, 0.00000, 991.105, 830.982, 951.758
2052, 0.00000, 1028.46, 856.901, 987.768
2053, 0.00000, 1015.63, 837.107, 959.394
2054, 0.00000, 998.348, 817.158, 946.39
2055, 0.00000, 1037.41, 840.634, 980.577
2056, 0.00000, 1037.84, 833.029, 983.932
2057, 0.00000, 958.655, 768.914, 906.825
2058, 0.00000, 933.79, 752.313, 897.146
2059, 0.00000, 917.878, 764.603, 904.619
2060, 0.00000, 963.189, 793.497, 923.623
2061, 0.00000, 933.818, 775.306, 884.141
2062, 0.00000, 913.857, 757.955, 868.328
2063, 0.00000, 822.843, 693.078, 792.597
2064, 0.00000, 802.736, 695.515, 771.908
2065, 0.00000, 758.719, 648.826, 711.19
2066, 0.00000, 736.813, 630.273, 697.059
2067, 0.00000, 723.707, 609.563, 679.431
2068, 0.00000, 734.35, 635.233, 704.82
2069, 0.00000, 725.849, 618.055, 695.346
2070, 0.00000, 737.318, 646.943, 712.134
2071, 0.00000, 777.636, 652.728, 748.676
2072, 0.00000, 803.288, 670.844, 767.112
2073, 0.00000, 838.622, 680.123, 785.141
2074, 0.00000, 873.906, 710.623, 818.322
2075, 0.00000, 893.29, 748.934, 846.276
2076, 0.00000, 897.109, 757.403, 868.006
2077, 0.00000, 906.487, 752.172, 847.13
2078, 0.00000, 932.547, 762.097, 874.936
2079, 0.00000, 935.54, 759.291, 890.252
2080, 0.00000, 925.934, 744.86, 855.619
2081, 0.00000, 906.922, 730.571, 872.008
2082, 0.00000, 925.359, 738.816, 885.823
2083, 0.00000, 922.501, 772.993, 919.923
2084, 0.00000, 996.684, 835.658, 947.039
2085, 0.00000, 967.475, 831.746, 931.64
2086, 0.00000, 890.695, 765.696, 859.442
2087, 0.00000, 900.05, 786.263, 867.059
2088, 0.00000, 874.592, 760.466, 842.746
2089, 0.00000, 842.271, 750.239, 821.979
2090, 0.00000, 808.362, 732.31, 790.157
2091, 0.00000, 770.678, 682.806, 750.019
2092, 0.00000, 779.413, 692.321, 762.043
2093, 0.00000, 794.096, 696.372, 767.546
2094, 0.00000, 838.409, 742.198, 821.237
2095, 0.00000, 837.26, 716.872, 817.998
2096, 0.00000, 854.99, 746.791, 826.406
2097, 0.00000, 934.384, 804.72, 892.086
2098, 0.00000, 928.07, 798.706, 890.946
2099, 0.00000, 967.747, 818.608, 918.54
2100, 0.00000, 955.38, 810.453, 913.231
2101, 0.00000, 970.454, 813.681, 918.437
2102, 0.00000, 910.746, 759.996, 863.49
2103, 0.00000, 899.403, 734.046, 851.843
2104, 0.00000, 883.004, 710.952, 831.914
2105, 0.00000, 887.075, 729.11, 835.127
2106, 0.00000, 831.071, 677.905, 799.622
2107, 0.00000, 883.969, 732.445, 855.22
2108, 0.00000, 938.573, 792.8, 904.109
2109, 0.00000, 927.313, 783.622, 887.831
2110, 0.00000, 885.438, 765.895, 851.847
2111, 0.00000, 875.975, 772.276, 852.53
2112, 0.00000, 786.69, 689.353, 755.311
2113, 0.00000, 787.569, 694.968, 758.454
2114, 0.00000, 757.594, 658.648, 727.593
2115, 0.00000, 793.047, 693.593, 754.288
2116, 0.00000, 766.982, 681.037, 745.125
2117, 0.00000, 796.721, 704.987, 773.276
2118, 0.00000, 840.041, 758.823, 828.851
2119, 0.00000, 776.258, 709.888, 773.952
2120, 0.00000, 787.602, 713.556, 780.48
2121, 0.00000, 876.62, 756.805, 867.749
2122, 0.00000, 965.783, 831.668, 933.613
2123, 0.00000, 945.154, 808.567, 906.33
2124, 0.00000, 958.656, 811.662, 923.707
2125, 0.00000, 967.806, 814.787, 932.679
2126, 0.00000, 907.295, 763.088, 873.6
2127, 0.00000, 926.709, 766.013, 889.529
2128, 0.00000, 911.024, 755.766, 888.949
2129, 0.00000, 896.687, 736.92, 858.198
2130, 0.00000, 887.399, 743.245, 851.157
2131, 0.00000, 886.54, 748.366, 844.73
2132, 0.00000, 965.952, 805.481, 892.371
2133, 0.00000, 909.818, 775.859, 855.779
2134, 0.00000, 870.601, 739.604, 817.78
2135, 0.00000, 832.28, 711.157, 784.393
2136, 0.00000, 785.631, 682.08, 745.067
2137, 0.00000, 732.783, 643.707, 700.934
2138, 0.00000, 731.258, 640.141, 708.271
2139, 0.00000, 708.705, 621.768, 681.293
2140, 0.00000, 704.17, 613.79, 678.772
2141, 0.00000, 699.294, 616.085, 670.335
2142, 0.00000, 757.374, 676.7, 736.678
2143, 0.00000, 737.769, 657.111, 732.839
2144, 0.00000, 757.359, 658.068, 743.824
2145, 0.00000, 802.242, 704.359, 784.38
2146, 0.00000, 940.36, 797.151, 908.596
2147, 0.00000, 930.839, 790.955, 909.987
2148, 0.00000, 902.372, 765.273, 878.324
2149, 0.00000, 941.966, 791.817, 914.721
2150, 0.00000, 922.915, 769.761, 903.772
2151, 0.00000, 931.376, 751.896, 904.483
2152, 0.00000, 929.314, 766.935, 899.939
2153, 0.00000, 928.907, 744.974, 884.262
2154, 0.00000, 896.711, 739.728, 866.635
2155, 0.00000, 902.266, 738.592, 872.585
2156, 0.00000, 937.404, 774.337, 881.315
2157, 0.00000, 897.924, 754.674, 847.413
2158, 0.00000, 845.91, 732.445, 818.083
2159, 0.00000, 794.459, 682.731, 747.269
2160, 0.00000, 760.286, 645.91, 705.033
2161, 0.00000, 745.491, 638.034, 710.47
2162, 0.00000, 715.591, 624.736, 684.721
2163, 0.00000, 719.135, 633.411, 686.184
2164, 0.00000, 705.591, 633.888, 687.316
2165, 0.00000, 749.903, 670.156, 731.001
2166, 0.00000, 844.482, 758.661, 829.233
2167, 0.00000, 868.2, 762.468, 827.82
2168, 0.00000, 861.711, 741.802, 817.494
2169, 0.00000, 925.591, 790.083, 886.52
2170, 0.00000, 988.426, 828.099, 925.839
2171, 0.00000, 958.288, 808.682, 917.011
2172, 0.00000, 1006.1, 840.131, 951.968
2173, 0.00000, 956.252, 789.074, 897.656
2174, 0.00000, 956.986, 803.09, 911.067
2175, 0.00000, 999.575, 818.879, 941.093
2176, 0.00000, 990.335, 809.161, 948.89
2177, 0.00000, 942.632, 775.372, 916.643
2178, 0.00000, 974.823, 796.841, 941.678
2179, 0.00000, 953.756, 775.659, 929.228
2180, 0.00000, 994.49, 825.984, 928.519
2181, 0.00000, 938.769, 794.226, 902.022
2182, 0.00000, 880.395, 749.64, 841.644
2183, 0.00000, 846.584, 733.596, 821.448
2184, 0.00000, 778.47, 673.41, 740.018
2185, 0.00000, 745.091, 637.572, 701.401
2186, 0.00000, 714.89, 620.819, 684.306
2187, 0.00000, 723.042, 623.124, 696.819
2188, 0.00000, 700.448, 603.131, 659.85
2189, 0.00000, 710.884, 630.66, 689.887
2190, 0.00000, 813.227, 713.022, 790.855
2191, 0.00000, 829.035, 721.689, 807.486
2192, 0.00000, 847.692, 711.86, 801.637
2193, 0.00000, 906.777, 757.265, 848.483
2194, 0.00000, 957.155, 790.045, 882.119
2195, 0.00000, 967.378, 804.102, 907.587
2196, 0.00000, 1004.41, 835.551, 952.909
2197, 0.00000, 1008.93, 862.958, 969.994
2198, 0.00000, 963.645, 795.539, 919.819
2199, 0.00000, 952.283, 789.356, 906.218
2200, 0.00000, 972.99, 787.241, 915.949
2201, 0.00000, 944.345, 782.867, 901.056
2202, 0.00000, 921.831, 764.973, 885.1
2203, 0.00000, 954.224, 782.565, 904.609
2204, 0.00000, 941.765, 809.641, 893.527
2205, 0.00000, 907.722, 774.445, 864.758
2206, 0.00000, 840.29, 717.599, 815.241
2207, 0.00000, 777.486, 673.543, 740.726
2208, 0.00000, 744.935, 655.179, 718.015
2209, 0.00000, 738.473, 646.87, 712.408
2210, 0.00000, 698.699, 618.997, 672
2211, 0.00000, 682.089, 595.432, 644.476
2212, 0.00000, 696.726, 620.818, 677.932
2213, 0.00000, 712.264, 639.171, 704.436
2214, 0.00000, 849.284, 758.179, 834.441
2215, 0.00000, 882.489, 777.07, 859.872
2216, 0.00000, 925.849, 807.009, 895.231
2217, 0.00000, 937.516, 809.432, 902.575
2218, 0.00000, 941.984, 816.625, 916.986
2219, 0.00000, 936.845, 809.997, 909.957
2220, 0.00000, 941.921, 794.281, 893.818
2221, 0.00000, 936.438, 803.076, 894.732
2222, 0.00000, 953.665, 806.396, 896.701
2223, 0.00000, 938.309, 795.624, 900.1
2224, 0.00000, 901.074, 760.504, 881.289
2225, 0.00000, 842.031, 695.88, 807.113
2226, 0.00000, 852.572, 720.903, 810.648
2227, 0.00000, 874.643, 732.017, 850.802
2228, 0.00000, 919.551, 793.094, 904.287
2229, 0.00000, 873.528, 765.053, 849.103
2230, 0.00000, 821.834, 717.316, 784.449
2231, 0.00000, 794.466, 699.583, 764.646
2232, 0.00000, 756.438, 658.726, 718.343
2233, 0.00000, 755.102, 662.768, 730.446
2234, 0.00000, 692.232, 611.52, 664.579
2235, 0.00000, 685.196, 614.325, 680.675
2236, 0.00000, 668.204, 603.403, 663.333
2237, 0.00000, 705.949, 631.896, 682.952
2238, 0.00000, 778.979, 691.847, 757.819
2239, 0.00000, 729.625, 627.749, 696.764
2240, 0.00000, 760.476, 639.499, 723.003
2241, 0.00000, 816.283, 683.413, 768.029
2242, 0.00000, 857.132, 720.117, 802.655
2243, 0.00000, 879.194, 738.281, 845.571
2244, 0.00000, 864.068, 727.266, 825.866
2245, 0.00000, 850.67, 704.722, 799.243
2246, 0.00000, 871.686, 734.185, 838.924
2247, 0.00000, 849.654, 707.593, 812.584
2248, 0.00000, 843.678, 698.596, 804.018
2249, 0.00000, 875.952, 736.103, 848.393
2250, 0.00000, 842.01, 706.397, 807.131
2251, 0.00000, 852.887, 702.37, 818.326
2252, 0.00000, 897.756, 769.071, 853.672
2253, 0.00000, 831.837, 726.306, 809.391
2254, 0.00000, 819.565, 710.701, 788.47
2255, 0.00000, 762.822, 677.147, 745.338
2256, 0.00000, 722.174, 636.298, 692.964
2257, 0.00000, 687.399, 606.92, 664.393
2258, 0.00000, 685.387, 611.419, 672.568
2259, 0.00000, 662.745, 580.38, 630.961
2260, 0.00000, 663.656, 593.051, 652.085
2261, 0.00000, 657.756, 587.167, 638.38
2262, 0.00000, 732.761, 638.799, 704.505
2263, 0.00000, 694.815, 594.073, 668.625
2264, 0.00000, 734.315, 616.485, 707.433
2265, 0.00000, 803.819, 678.174, 748.516
2266, 0.00000, 827.519, 681.797, 769.36
2267, 0.00000, 820.678, 701.213, 796.741
2268, 0.00000, 845.455, 711.364, 813.988
2269, 0.00000, 876.721, 735.727, 832.844
2270, 0.00000, 842.951, 718.026, 812.072
2271, 0.00000, 965.669, 811.817, 900.075
2272, 0.00000, 846.309, 689.11, 783.2
2273, 0.00000, 862.096, 706.561, 800.014
2274, 0.00000, 836.176, 696.664, 786.723
2275, 0.00000, 820.612, 701.218, 778.917
2276, 0.00000, 862.944, 746.993, 820.103
2277, 0.00000, 814.288, 721.075, 782.682
2278, 0.00000, 800.167, 686.571, 752.133
2279, 0.00000, 748.186, 663.433, 715.002
2280, 0.00000, 726.172, 648.717, 708.572
2281, 0.00000, 683.395, 610.758, 659.242
2282, 0.00000, 689.107, 608.498, 662.546
2283, 0.00000, 696.337, 615.407, 670.415
2284, 0.00000, 680.333, 602.664, 666.091
2285, 0.00000, 713.517, 633.026, 682.565
2286, 0.00000, 748.19, 671.375, 730.384
2287, 0.00000, 824.206, 738.253, 827.308
2288, 0.00000, 786.912, 710.991, 766.375
2289, 0.00000, 936.835, 818.081, 904.39
2290, 0.00000, 946.552, 835.714, 943.425
2291, 0.00000, 982.424, 848.885, 945.401
2292, 0.00000, 999.561, 876.05, 968.052
2293, 0.00000, 992.098, 856.305, 945.001
2294, 0.00000, 1019.22, 880.577, 985.801
2295, 0.00000, 1002.94, 865.432, 961.972
2296, 0.00000, 1022.91, 889.208, 993.822
2297, 0.00000, 974.337, 827.033, 931.333
2298, 0.00000, 997.683, 870.06, 965.859
2299, 0.00000, 1042.12, 919.985, 996.844
2300, 0.00000, 1043.62, 934.345, 1011.92
2301, 0.00000, 1030.73, 902.679, 976.291
2302, 0.00000, 991.303, 879.614, 955.941
2303, 0.00000, 947.036, 836.232, 898.705
2304, 0.00000, 929.717, 827.657, 890.851
2305, 0.00000, 877.256, 767.281, 836.154
2306, 0.00000, 836.245, 755.079, 808.191
2307, 0.00000, 817.984, 738.324, 784.682
2308, 0.00000, 833.427, 751.962, 819.011
2309, 0.00000, 870.344, 787.803, 846.416
2310, 0.00000, 898.847, 814.527, 876.543
2311, 0.00000, 878.253, 803.14, 868.051
2312, 0.00000, 903.352, 823.942, 910.059
2313, 0.00000, 916.931, 838.148, 918.797
2314, 0.00000, 989.535, 863.742, 972.773
2315, 0.00000, 990.078, 867.462, 967.298
2316, 0.00000, 1067.05, 928.12, 1021.17
2317, 0.00000, 1061.08, 931.01, 1032.56
2318, 0.00000, 1045.84, 902.597, 1005.57
2319, 0.00000, 1056.09, 911.696, 1034.33
2320, 0.00000, 1004.89, 864.202, 991.182
2321, 0.00000, 973.679, 797.995, 923.613
2322, 0.00000, 944.093, 782.819, 912.989
2323, 0.00000, 960.898, 797.266, 921.092
2324, 0.00000, 1019.36, 876.39, 970.722
2325, 0.00000, 970.494, 839.154, 934.721
2326, 0.00000, 908.693, 777.104, 858.258
2327, 0.00000, 862.332, 766.922, 858.119
2328, 0.00000, 823.799, 725.272, 788.02
2329, 0.00000, 812.188, 711.501, 782.909
2330, 0.00000, 794.255, 699.608, 761.873
2331, 0.00000, 762.409, 665.75, 726.133
2332, 0.00000, 774.326, 675.66, 728.018
2333, 0.00000, 823.158, 722.078, 791.46
2334, 0.00000, 901.759, 802.007, 865.866
2335, 0.00000, 952.692, 833.926, 936.187
2336, 0.00000, 926.78, 813.674, 899.536
2337, 0.00000, 993.411, 857.076, 936.871
2338, 0.00000, 1017.53, 866.817, 950.514
2339, 0.00000, 1022.67, 865.469, 956.063
2340, 0.00000, 1024.82, 872.24, 986.162
2341, 0.00000, 986.372, 830.152, 941.689
2342, 0.00000, 1003.45, 840.068, 945.956
2343, 0.00000, 1019.94, 842.849, 987.315
2344, 0.00000, 978.085, 797.6, 929.251
2345, 0.00000, 963.922, 791.599, 926.423
2346, 0.00000, 929.924, 764.828, 888.804
2347, 0.00000, 916.907, 753.668, 866.729
2348, 0.00000, 980.838, 830.008, 951.111
2349, 0.00000, 916.927, 785.001, 869.478
2350, 0.00000, 885.626, 748.061, 837.768
2351, 0.00000, 881.705, 744.239, 825.778
2352, 0.00000, 785.727, 655.915, 744.856
2353, 0.00000, 757.166, 646.801, 727.405
2354, 0.00000, 761.251, 645.938, 716.285
2355, 0.00000, 733.892, 625.893, 696.344
2356, 0.00000, 725.986, 627.341, 683.954
2357, 0.00000, 747.362, 648.459, 722.277
2358, 0.00000, 873.503, 759.549, 838.906
2359, 0.00000, 896.882, 790.425, 851.263
2360, 0.00000, 892.838, 770.54, 858.499
2361, 0.00000, 887.996, 766.444, 862.895
2362, 0.00000, 954.174, 810.755, 897.281
2363, 0.00000, 996.55, 831.987, 942.91
2364, 0.00000, 972.369, 821.558, 934.622
2365, 0.00000, 957.383, 807.72, 913.755
2366, 0.00000, 940.265, 799.476, 897.515
2367, 0.00000, 977.905, 818.296, 919.181
2368, 0.00000, 905.619, 763.705, 882.077
2369, 0.00000, 877.845, 754.643, 842.714
2370, 0.00000, 826.552, 705.405, 809.863
2371, 0.00000, 884.953, 740.055, 859.479
2372, 0.00000, 909.657, 778.865, 866.555
2373, 0.00000, 887.319, 768.568, 858.599
2374, 0.00000, 873.059, 749.365, 821.071
2375, 0.00000, 826.936, 698.052, 768.243
2376, 0.00000, 773.28, 668.625, 752.888
2377, 0.00000, 731.22, 649.443, 714.984
2378, 0.00000, 688.995, 601.987, 660.449
2379, 0.00000, 681.145, 600.701, 654.331
2380, 0.00000, 694.431, 611.562, 676.22
2381, 0.00000, 713.866, 632.278, 700.362
2382, 0.00000, 815.538, 710.236, 783.334
2383, 0.00000, 869.098, 736.235, 823.046
2384, 0.00000, 865.437, 726.762, 820.787
2385, 0.00000, 902.093, 761.826, 856.453
2386, 0.00000, 947.316, 788.482, 898.554
2387, 0.00000, 915.011, 759.915, 861.777
2388, 0.00000, 893.732, 751.596, 839.045
2389, 0.00000, 891.405, 765.812, 857.554
2390, 0.00000, 854.117, 734.01, 816.172
2391, 0.00000, 849.24, 706.968, 781.409
2392, 0.00000, 818.066, 689.206, 775.625
2393, 0.00000, 812.131, 694.812, 782.242
2394, 0.00000, 803.643, 685.402, 767.749
2395, 0.00000, 859.376, 721.748, 815.172
2396, 0.00000, 880.397, 759.361, 861.511
2397, 0.00000, 844.386, 734.664, 826.192
2398, 0.00000, 825.859, 717.026, 776.596
2399, 0.00000, 784.714, 699.157, 751.189
2400, 0.00000, 709.958, 627.67, 681.25
2401, 0.00000, 693.15, 623.599, 675.76
2402, 0.00000, 689.726, 615.671, 673.238
2403, 0.00000, 654.408, 588.062, 631.298
2404, 0.00000, 684.134, 611.397, 652.456
2405, 0.00000, 691.576, 618.493, 664.26
2406, 0.00000, 740.77, 660.389, 715.244
2407, 0.00000, 749.732, 648.178, 725.027
2408, 0.00000, 768.51, 657.806, 738.558
2409, 0.00000, 840.337, 705.264, 782.837
2410, 0.00000, 841.33, 712.692, 805.293
2411, 0.00000, 866.083, 726.508, 820.777
2412, 0.00000, 829.325, 691.317, 794.739
2413, 0.00000, 859.643, 715.644, 814.648
2414, 0.00000, 840.471, 725.866, 805.089
2415, 0.00000, 861.704, 727.723, 817.912
2416, 0.00000, 860.301, 716.511, 826.894
2417, 0.00000, 851.76, 702.703, 820.385
2418, 0.00000, 828.245, 699.3, 794.654
2419, 0.00000, 829.279, 694.209, 781.707
2420, 0.00000, 867.125, 754.17, 837.528
2421, 0.00000, 853.39, 745.576, 814.481
2422, 0.00000, 790.806, 695.302, 762.444
2423, 0.00000, 747.043, 660.943, 729.096
2424, 0.00000, 709.217, 619.667, 675.499
2425, 0.00000, 679.829, 612.064, 662.171
2426, 0.00000, 666.252, 598.848, 643.741
2427, 0.00000, 646.962, 586.804, 629.286
2428, 0.00000, 670.867, 605.292, 658.788
2429, 0.00000, 650.863, 593.752, 639.49
2430, 0.00000, 711.028, 638.692, 679.57
2431, 0.00000, 697.725, 609.503, 674.253
2432, 0.00000, 748.566, 636.185, 716.156
2433, 0.00000, 790.078, 660.273, 753.936
2434, 0.00000, 874.814, 729.566, 821.743
2435, 0.00000, 878.57, 728.662, 835.948
2436, 0.00000, 873.499, 727.061, 827.712
2437, 0.00000, 881.014, 733.945, 829.342
2438, 0.00000, 901.849, 734.93, 834.358
2439, 0.00000, 878.176, 732.709, 828.616
2440, 0.00000, 899.459, 725.089, 831.308
2441, 0.00000, 869.764, 728.47, 849.331
2442, 0.00000, 880.098, 717.304, 821.876
2443, 0.00000, 912.421, 772.087, 881.186
2444, 0.00000, 932.153, 788.163, 872.907
2445, 0.00000, 866.586, 760.589, 844.293
2446, 0.00000, 825.085, 719.708, 784.238
2447, 0.00000, 803.807, 707.725, 774.227
2448, 0.00000, 740.525, 638.635, 710.086
2449, 0.00000, 702.021, 615.061, 678.333
2450, 0.00000, 698.791, 606.944, 662.805
2451, 0.00000, 716.65, 625.974, 671.416
2452, 0.00000, 701.489, 616.635, 660.533
2453, 0.00000, 734.58, 654.074, 702.548
2454, 0.00000, 785.202, 692.441, 755.866
2455, 0.00000, 774.324, 704.51, 760.208
2456, 0.00000, 776.485, 688.78, 777.454
2457, 0.00000, 854.611, 724.829, 818.798
2458, 0.00000, 925.678, 781.247, 876.127
2459, 0.00000, 933.621, 787.566, 898.961
2460, 0.00000, 963.321, 802.558, 918.186
2461, 0.00000, 929.336, 787.674, 889.683
2462, 0.00000, 972.027, 812.184, 920.082
2463, 0.00000, 965.183, 804.29, 923.934
2464, 0.00000, 908.682, 758.772, 868.362
2465, 0.00000, 874.722, 728.75, 834.863
2466, 0.00000, 876.023, 724.751, 835.476
2467, 0.00000, 915.325, 761.774, 883.077
2468, 0.00000, 943.121, 804.62, 908.835
2469, 0.00000, 898.711, 767.761, 851.69
2470, 0.00000, 865.41, 728.218, 821.385
2471, 0.00000, 832.228, 712.983, 781.608
2472, 0.00000, 753.929, 648.986, 715.808
2473, 0.00000, 733.198, 634.555, 693.743
2474, 0.00000, 757.619, 651.567, 724.529
2475, 0.00000, 714.379, 625.764, 681.296
2476, 0.00000, 741.232, 648.912, 697.881
2477, 0.00000, 746.652, 653.47, 712.311
2478, 0.00000, 832.813, 731.992, 795.322
2479, 0.00000, 845.626, 741.7, 813.313
2480, 0.00000, 827.919, 727.079, 799.304
2481, 0.00000, 845.855, 746.071, 837.052
2482, 0.00000, 926.809, 806.292, 905.685
2483, 0.00000, 950.904, 823.934, 940.491
2484, 0.00000, 963.655, 835.511, 936.736
2485, 0.00000, 918.037, 793.768, 893.38
2486, 0.00000, 907.599, 775.452, 879.918
2487, 0.00000, 919.101, 791.399, 899.112
2488, 0.00000, 909.239, 780.291, 891.313
2489, 0.00000, 885.482, 753.885, 858.934
2490, 0.00000, 878.694, 751.541, 870.474
2491, 0.00000, 881.763, 734.347, 822.881
2492, 0.00000, 928.026, 803.433, 889.169
2493, 0.00000, 939.17, 820.492, 913.737
2494, 0.00000, 924.007, 796.425, 904.545
2495, 0.00000, 858.298, 745.692, 827.308
2496, 0.00000, 826.362, 710.762, 795.35
2497, 0.00000, 790.794, 695.002, 761.52
2498, 0.00000, 797.899, 698.265, 772.627
2499, 0.00000, 758.226, 669.926, 740.556
2500, 0.00000, 758.101, 665.394, 728.277
2501, 0.00000, 834.042, 735.917, 800.315
2502, 0.00000, 886.325, 781.096, 856.302
2503, 0.00000, 899.594, 787.282, 870.651
2504, 0.00000, 905.291, 778.293, 872.318
2505, 0.00000, 942.063, 815.888, 902.379
2506, 0.00000, 976.937, 827.546, 923.238
2507, 0.00000, 978.849, 821.379, 939.81
2508, 0.00000, 926.941, 781.015, 887.057
2509, 0.00000, 932.486, 787.825, 893.728
2510, 0.00000, 928.853, 794.484, 905.647
2511, 0.00000, 924.229, 771.542, 883.577
2512, 0.00000, 935.757, 783.329, 911.424
2513, 0.00000, 901.593, 741.407, 850.158
2514, 0.00000, 864.713, 721.041, 821.9
2515, 0.00000, 917.104, 766.942, 890.864
2516, 0.00000, 913.453, 789.984, 888.113
2517, 0.00000, 913.64, 779.538, 873.84
2518, 0.00000, 889.929, 762.515, 861.664
2519, 0.00000, 843.69, 720.588, 820.084
2520, 0.00000, 754.481, 662.374, 738.661
2521, 0.00000, 736.961, 634.716, 709.454
2522, 0.00000, 740.206, 657.466, 710.88
2523, 0.00000, 722.771, 634.001, 704.671
2524, 0.00000, 749.588, 656.167, 717.474
2525, 0.00000, 771.207, 662.655, 728.747
2526, 0.00000, 870.663, 753.469, 828.84
2527, 0.00000, 861.157, 738.816, 821.251
2528, 0.00000, 881.173, 739.796, 835.06
2529, 0.00000, 936.754, 780.038, 875.68
2530, 0.00000, 971.237, 807.574, 921.602
2531, 0.00000, 972.449, 827.367, 942.456
2532, 0.00000, 1001.41, 848.006, 958.979
2533, 0.00000, 989.23, 827.393, 948.925
2534, 0.00000, 997.23, 819.382, 940.255
2535, 0.00000, 998.994, 811.779, 949.097
2536, 0.00000, 1013.74, 813.851, 972.198
2537, 0.00000, 949.618, 772.133, 909.959
2538, 0.00000, 922.467, 758.22, 869.891
2539, 0.00000, 917.284, 742.553, 859.358
2540, 0.00000, 994.091, 823.646, 951.644
2541, 0.00000, 948.003, 789.683, 909.035
2542, 0.00000, 885.065, 762.122, 867.478
2543, 0.00000, 841.833, 709.713, 808.906
2544, 0.00000, 802.49, 679.256, 768.627
2545, 0.00000, 740.433, 639.874, 709.565
2546, 0.00000, 736.689, 627.429, 704.438
